datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay
2018-07-06 18:00:00,1.02,17.48,77.85,105.58,88214.9,0.05
2018-07-06 19:00:00,1.02,17.50,78.67,97.44,88262.8,0.11
2018-07-06 20:00:00,1.05,15.09,80.38,10.69,88230.5,0.02
2018-07-06 21:00:00,1.05,13.87,84.08,1.61,88252.7,0.00
2018-07-06 22:00:00,1.13,13.16,84.42,12.00,88266,0.04
2018-07-06 23:00:00,1.04,12.60,88.66,10.67,88271.8,0.09
2018-07-07 00:00:00,1.00,11.80,93.20,0.28,88265.3,0.26
2018-07-07 01:00:00,1.02,11.85,92.45,3.47,88263.3,0.20
2018-07-07 02:00:00,1.02,11.18,94.14,1.31,88271.6,0.22
2018-07-07 03:00:00,1.03,10.91,94.72,2.33,88279.4,0.14
2018-07-07 04:00:00,0.94,10.80,95.29,0.36,88286.7,0.57
2018-07-07 05:00:00,0.99,10.84,95.50,3.14,88294.5,1.05
2018-07-07 06:00:00,0.95,10.86,89.42,8.39,88294.7,0.03
2018-07-07 07:00:00,0.80,12.33,85.32,92.25,88286.2,0.02
2018-07-07 08:00:00,0.73,17.39,72.85,362.56,88310,0.00
2018-07-07 09:00:00,0.87,18.59,67.63,494.58,88296.1,0.00
2018-07-07 10:00:00,1.48,19.63,65.87,706.58,88311.1,0.00
2018-07-07 11:00:00,2.21,20.50,63.23,719.56,88333.5,0.00
2018-07-07 12:00:00,2.38,21.20,51.09,770.53,88332.8,0.00
2018-07-07 13:00:00,2.45,22.09,44.87,727.19,88339.9,0.00
2018-07-07 14:00:00,2.09,22.13,45.75,622.94,88325.1,0.01
2018-07-07 15:00:00,2.25,22.71,43.28,695.28,88319.1,0.02
2018-07-07 16:00:00,1.22,22.43,51.04,446.28,88329.1,0.00
2018-07-07 17:00:00,1.25,21.56,52.36,433.33,88292.1,0.00
2018-07-07 18:00:00,1.22,20.82,64.44,354.97,88294.6,0.01
2018-07-07 19:00:00,1.91,18.92,72.47,154.81,88253.8,0.79
2018-07-07 20:00:00,1.10,17.28,77.88,83.50,88262.9,0.09
2018-07-07 21:00:00,1.13,16.33,78.66,70.17,88297.2,0.11
2018-07-07 22:00:00,1.09,15.21,78.65,13.33,88282.8,0.05
2018-07-07 23:00:00,1.17,14.78,79.55,11.72,88289.6,0.05
2018-07-08 00:00:00,1.09,13.65,80.74,13.75,88300.6,0.16
2018-07-08 01:00:00,1.17,12.00,82.08,2.83,88284.4,0.06
2018-07-08 02:00:00,1.14,11.42,83.91,3.36,88282.1,0.06
2018-07-08 03:00:00,1.12,10.86,84.73,2.61,88284,0.04
2018-07-08 04:00:00,1.09,10.69,84.90,2.81,88284.7,0.04
2018-07-08 05:00:00,1.11,10.59,85.82,2.92,88293.8,0.05
2018-07-08 06:00:00,0.94,11.62,85.71,32.50,88285.4,0.09
2018-07-08 07:00:00,0.75,12.69,84.34,101.36,88302,0.02
2018-07-08 08:00:00,0.74,16.69,75.76,350.94,88301.9,0.00
2018-07-08 09:00:00,0.80,18.11,68.66,442.72,88313.7,0.00
2018-07-08 10:00:00,1.18,19.54,63.14,640.28,88299,0.00
2018-07-08 11:00:00,2.32,20.22,57.24,815.44,88324.7,0.00
2018-07-08 12:00:00,2.92,21.00,50.25,783.25,88309.3,0.00
2018-07-08 13:00:00,2.57,22.14,43.84,719.83,88301.6,0.01
2018-07-08 14:00:00,1.64,21.99,46.93,597.86,88324.2,0.00
2018-07-08 15:00:00,1.18,21.09,53.36,437.56,88291,0.00
2018-07-08 16:00:00,1.23,21.56,54.93,448.36,88290.5,0.00
2018-07-08 17:00:00,1.02,20.24,69.21,236.06,88285.7,0.00
2018-07-08 18:00:00,1.26,19.70,69.04,243.14,88249.8,0.04
2018-07-08 19:00:00,1.02,17.60,78.61,44.94,88212.8,0.03
2018-07-08 20:00:00,1.00,16.23,78.99,7.42,88229.9,0.00
2018-07-08 21:00:00,1.07,15.80,78.01,10.92,88261.3,0.02
2018-07-08 22:00:00,0.99,14.42,85.21,8.89,88286.6,0.02
2018-07-08 23:00:00,1.06,12.99,84.69,2.53,88286,0.00
2018-07-09 00:00:00,1.10,12.24,84.54,2.22,88289.7,0.00
2018-07-09 01:00:00,1.14,11.91,84.09,2.50,88285.1,0.02
2018-07-09 02:00:00,1.14,11.92,84.10,3.19,88269.6,0.00
2018-07-09 03:00:00,1.12,11.18,85.38,1.11,88321.3,0.01
2018-07-09 04:00:00,1.11,10.93,85.63,2.03,88277.7,0.01
2018-07-09 05:00:00,1.11,10.87,85.80,2.25,88279.2,0.02
2018-07-09 06:00:00,0.91,11.61,86.28,28.94,88285.7,0.08
2018-07-09 07:00:00,0.78,13.06,85.52,93.50,88289.2,0.01
2018-07-09 08:00:00,0.74,17.55,71.47,378.44,88310.5,0.00
2018-07-09 09:00:00,1.12,19.31,64.46,558.69,88304.5,0.00
2018-07-09 10:00:00,1.74,19.78,63.00,693.89,88300.8,0.00
2018-07-09 11:00:00,2.17,20.41,59.57,780.17,88303.8,0.01
2018-07-09 12:00:00,3.13,21.70,43.62,762.33,88301.1,0.00
2018-07-09 13:00:00,2.38,22.13,44.07,695.61,88296.5,0.01
2018-07-09 14:00:00,1.29,21.54,52.89,433.83,88290.1,0.00
2018-07-09 15:00:00,1.32,21.44,55.58,412.72,88268.7,0.01
2018-07-09 16:00:00,1.94,22.31,48.94,544.03,88250.6,0.02
2018-07-09 17:00:00,2.54,21.22,51.86,540.72,88191.2,0.02
2018-07-09 18:00:00,2.19,19.48,71.20,197.53,88203.3,0.01
2018-07-09 19:00:00,2.24,18.91,71.97,157.56,88199,0.04
2018-07-09 20:00:00,1.09,17.70,78.63,65.53,88211.2,0.03
2018-07-09 21:00:00,1.09,16.70,79.37,27.22,88251.3,0.07
2018-07-09 22:00:00,1.07,15.92,79.50,1.72,88255.4,0.00
2018-07-09 23:00:00,0.95,15.68,83.68,10.50,88270,0.07
2018-07-10 00:00:00,0.96,15.38,84.44,3.53,88267.6,0.00
2018-07-10 01:00:00,1.02,14.70,84.93,3.00,88268.1,0.01
2018-07-10 02:00:00,0.99,14.17,85.32,2.78,88263.4,0.01
2018-07-10 03:00:00,0.99,14.11,86.34,1.53,88278.41765,0.05
2018-07-10 04:00:00,0.99,14.03,86.66,2.50,88268.9,0.05
2018-07-10 05:00:00,0.96,13.80,88.59,1.39,88228.1,0.22
2018-07-10 06:00:00,0.88,13.81,88.30,16.64,88214.3,0.22
2018-07-10 07:00:00,0.75,14.46,86.66,69.92,88225.9,0.16
2018-07-10 08:00:00,0.65,16.51,83.49,117.86,88211.1,0.01
2018-07-10 09:00:00,0.79,18.06,73.65,424.33,88215.1,0.00
2018-07-10 10:00:00,1.59,18.70,72.33,575.17,88186.7,0.00
2018-07-10 11:00:00,2.44,20.35,66.39,714.42,88205.3,0.00
2018-07-10 12:00:00,2.16,19.45,69.58,437.44,88099.6,0.01
2018-07-10 13:00:00,1.35,18.26,76.89,150.83,88058,0.00
2018-07-10 14:00:00,4.19,18.80,63.50,275.00,88050,0.00
2018-07-10 15:00:00,3.33,18.90,62.40,511.11,88040,0.00
2018-07-10 16:00:00,2.37,18.40,64.20,255.56,88020,0.00
2018-07-10 17:00:00,1.08,17.60,72.10,63.89,88010,0.00
2018-07-10 18:00:00,0.75,15.70,90.00,8.33,88030,8.80
2018-07-10 19:00:00,0.97,14.20,96.80,0.00,88040,8.00
2018-07-10 20:00:00,0.65,13.70,97.20,0.00,88010,2.00
2018-07-10 21:00:00,0.43,13.60,97.80,0.00,88050,2.00
2018-07-10 22:00:00,0.54,13.60,97.40,0.00,88070,0.20
2018-07-10 23:00:00,0.75,13.40,97.50,0.00,88040,0.40
2018-07-11 00:00:00,0.65,13.00,97.40,0.00,88010,0.00
2018-07-11 01:00:00,0.54,12.90,97.40,0.00,87990,0.00
2018-07-11 02:00:00,0.65,12.80,97.40,0.00,87960,0.00
2018-07-11 03:00:00,0.54,12.50,97.50,0.00,87950,0.00
2018-07-11 04:00:00,0.75,12.10,97.50,0.00,87920,0.00
2018-07-11 05:00:00,0.43,12.10,97.60,0.00,87910,0.00
2018-07-11 06:00:00,0.54,12.20,97.40,0.00,87920,0.00
2018-07-11 07:00:00,0.65,12.70,97.20,22.22,87950,0.00
2018-07-11 08:00:00,0.43,13.50,94.90,86.11,87950,0.00
2018-07-11 09:00:00,1.18,14.20,90.40,183.33,87950,0.00
2018-07-11 10:00:00,1.61,15.40,84.20,433.33,87950,0.00
2018-07-11 11:00:00,1.08,15.60,85.00,311.11,87940,0.00
2018-07-11 12:00:00,1.61,17.20,78.70,650.00,87930,0.00
2018-07-11 13:00:00,3.01,17.30,77.40,522.22,87900,0.00
2018-07-11 14:00:00,3.76,17.60,75.00,541.67,87890,0.00
2018-07-11 15:00:00,2.80,18.80,70.40,722.22,87880,0.00
2018-07-11 16:00:00,2.37,18.70,71.10,405.56,87870,0.00
2018-07-11 17:00:00,2.80,18.80,71.50,344.44,87880,0.00
2018-07-11 18:00:00,1.40,17.80,77.30,91.67,87900,0.00
2018-07-11 19:00:00,0.54,16.50,88.20,38.89,87920,0.00
2018-07-11 20:00:00,0.86,15.10,92.60,2.78,87960,0.00
2018-07-11 21:00:00,0.75,14.00,93.70,0.00,88030,0.00
2018-07-11 22:00:00,0.54,14.30,92.60,0.00,88090,0.00
2018-07-11 23:00:00,0.43,14.40,92.60,0.00,88140,0.00
2018-07-12 00:00:00,0.43,14.40,92.90,0.00,88160,0.00
2018-07-12 01:00:00,0.54,14.40,92.90,0.00,88170,0.00
2018-07-12 02:00:00,0.54,14.40,93.20,0.00,88160,0.00
2018-07-12 03:00:00,0.43,14.30,93.10,0.00,88160,0.00
2018-07-12 04:00:00,0.75,13.40,91.30,0.00,88150,0.00
2018-07-12 05:00:00,1.08,12.00,92.80,0.00,88150,0.00
2018-07-12 06:00:00,0.86,11.90,92.70,11.11,88150,0.00
2018-07-12 07:00:00,0.43,12.80,91.10,94.44,88180,0.00
2018-07-12 08:00:00,1.08,15.00,84.80,175.00,88220,0.00
2018-07-12 09:00:00,1.94,15.20,87.30,180.56,88260,0.00
2018-07-12 10:00:00,1.83,15.70,83.60,366.67,88250,0.00
2018-07-12 11:00:00,2.15,17.10,76.70,600.00,88250,0.00
2018-07-12 12:00:00,3.23,17.70,76.00,694.44,88270,0.00
2018-07-12 13:00:00,2.69,18.40,74.10,647.22,88260,0.00
2018-07-12 14:00:00,2.69,18.70,74.40,738.89,88240,0.00
2018-07-12 15:00:00,3.76,19.10,73.10,586.11,88240,0.00
2018-07-12 16:00:00,2.47,18.70,76.80,450.00,88230,0.00
2018-07-12 17:00:00,2.58,18.60,78.00,288.89,88210,0.00
2018-07-12 18:00:00,1.40,18.30,79.00,105.56,88230,0.00
2018-07-12 19:00:00,1.51,17.50,85.00,19.44,88260,6.40
2018-07-12 20:00:00,1.18,15.30,96.60,5.56,88310,0.00
2018-07-12 21:00:00,0.86,14.80,97.40,0.00,88360,0.80
2018-07-12 22:00:00,0.97,13.70,96.00,0.00,88420,0.00
2018-07-12 23:00:00,0.86,13.40,97.10,0.00,88450,0.00
2018-07-13 00:00:00,0.54,13.20,97.10,0.00,88450,0.00
2018-07-13 01:00:00,0.75,12.70,97.10,0.00,88450,0.00
2018-07-13 02:00:00,0.75,11.80,97.30,0.00,88450,0.00
2018-07-13 03:00:00,0.97,11.00,97.50,0.00,88450,0.00
2018-07-13 04:00:00,0.97,10.60,97.60,0.00,88450,0.00
2018-07-13 05:00:00,0.97,10.20,97.60,0.00,88470,0.00
2018-07-13 06:00:00,0.97,10.10,97.60,5.56,88480,0.00
2018-07-13 07:00:00,0.54,11.70,95.30,80.56,88480,0.00
2018-07-13 08:00:00,0.54,14.90,87.40,230.56,88520,0.00
2018-07-13 09:00:00,0.97,18.00,76.40,558.33,88580,0.00
2018-07-13 10:00:00,1.08,18.50,72.90,736.11,88600,0.00
2018-07-13 11:00:00,1.08,18.80,63.80,875.00,88600,0.00
2018-07-13 12:00:00,2.37,19.90,57.30,975.00,88570,0.00
2018-07-13 13:00:00,2.90,20.60,60.50,672.22,88520,0.00
2018-07-13 14:00:00,1.29,20.50,64.60,430.56,88500,0.00
2018-07-13 15:00:00,3.23,21.70,58.40,700.00,88490,0.00
2018-07-13 16:00:00,1.51,21.20,66.20,366.67,88480,0.00
2018-07-13 17:00:00,2.15,22.00,59.50,344.44,88470,0.00
2018-07-13 18:00:00,0.97,20.20,72.00,113.89,88480,0.00
2018-07-13 19:00:00,0.43,18.70,83.70,50.00,88490,0.00
2018-07-13 20:00:00,0.86,17.40,87.60,8.33,88530,0.00
2018-07-13 21:00:00,0.86,16.50,89.30,0.00,88580,0.00
2018-07-13 22:00:00,0.86,15.50,89.90,0.00,88620,0.00
2018-07-13 23:00:00,0.86,15.10,90.40,0.00,88630,0.00
2018-07-14 00:00:00,1.08,14.70,94.20,0.00,88660,1.20
2018-07-14 01:00:00,1.08,13.80,95.40,0.00,88650,0.20
2018-07-14 02:00:00,0.97,13.60,95.90,0.00,88640,0.20
2018-07-14 03:00:00,1.08,13.00,95.40,0.00,88640,0.00
2018-07-14 04:00:00,1.08,11.70,96.80,0.00,88640,0.00
2018-07-14 05:00:00,1.08,11.10,97.10,0.00,88660,0.00
2018-07-14 06:00:00,0.97,11.00,97.10,11.11,88640,0.00
2018-07-14 07:00:00,0.43,12.50,94.10,108.33,88640,0.00
2018-07-14 08:00:00,0.65,16.40,81.70,288.89,88690,0.00
2018-07-14 09:00:00,0.86,17.70,77.40,397.22,88700,0.00
2018-07-14 10:00:00,1.94,18.80,70.00,730.56,88670,0.00
2018-07-14 11:00:00,2.26,19.30,71.00,808.33,88660,0.00
2018-07-14 12:00:00,1.72,20.20,68.90,666.67,88620,0.00
2018-07-14 13:00:00,2.58,20.80,69.30,572.22,88580,0.00
2018-07-14 14:00:00,2.26,21.40,65.90,647.22,88520,0.00
2018-07-14 15:00:00,1.29,21.80,65.70,333.33,88490,0.00
2018-07-14 16:00:00,0.54,21.40,73.10,233.33,88450,0.00
2018-07-14 17:00:00,1.61,21.20,72.50,141.67,88430,0.00
2018-07-14 18:00:00,1.08,19.00,75.90,75.00,88460,0.00
2018-07-14 19:00:00,0.75,18.20,82.50,22.22,88400,0.00
2018-07-14 20:00:00,1.08,17.90,80.10,0.00,88380,0.00
2018-07-14 21:00:00,0.75,16.50,86.90,0.00,88430,0.00
2018-07-14 22:00:00,0.86,15.20,91.80,0.00,88470,0.00
2018-07-14 23:00:00,0.97,14.30,92.20,0.00,88440,0.00
2018-07-15 00:00:00,0.86,13.90,91.30,0.00,88450,0.20
2018-07-15 01:00:00,0.97,13.80,91.00,0.00,88460,0.00
2018-07-15 02:00:00,0.86,13.80,91.50,0.00,88420,0.00
2018-07-15 03:00:00,0.86,13.90,91.50,0.00,88420,0.00
2018-07-15 04:00:00,0.75,14.20,91.50,0.00,88400,0.00
2018-07-15 05:00:00,0.86,14.00,91.90,0.00,88420,0.00
2018-07-15 06:00:00,0.75,14.00,91.70,5.56,88400,0.00
2018-07-15 07:00:00,0.43,14.60,88.60,52.78,88400,0.00
2018-07-15 08:00:00,0.86,15.40,86.60,105.56,88400,0.00
2018-07-15 09:00:00,0.22,16.40,81.80,158.33,88430,0.00
2018-07-15 10:00:00,1.18,18.10,73.00,402.78,88430,0.00
2018-07-15 11:00:00,3.12,18.30,65.90,713.89,88420,0.00
2018-07-15 12:00:00,1.94,19.10,60.70,616.67,88400,0.00
2018-07-15 13:00:00,1.61,20.40,50.70,677.78,88350,0.00
2018-07-15 14:00:00,1.83,20.10,57.20,250.00,88340,0.40
2018-07-15 15:00:00,1.51,18.10,75.30,680.56,88320,0.00
2018-07-15 16:00:00,0.97,20.00,66.60,355.56,88270,0.00
2018-07-15 17:00:00,0.54,19.30,78.30,250.00,88230,0.00
2018-07-15 18:00:00,0.86,17.80,83.80,61.11,88190,0.00
2018-07-15 19:00:00,1.18,16.60,84.90,2.78,88160,2.60
2018-07-15 20:00:00,1.83,13.10,95.30,0.00,88310,13.40
2018-07-15 21:00:00,1.08,12.50,97.40,0.00,88300,1.60
2018-07-15 22:00:00,0.86,12.00,97.20,0.00,88360,0.00
2018-07-15 23:00:00,1.18,11.30,97.60,0.00,88380,0.00
2018-07-16 00:00:00,0.86,11.50,97.80,0.00,88360,0.00
2018-07-16 01:00:00,1.08,11.90,97.70,0.00,88340,0.40
2018-07-16 02:00:00,0.86,12.20,97.70,0.00,88310,1.20
2018-07-16 03:00:00,0.54,12.20,97.60,0.00,88250,0.20
2018-07-16 04:00:00,0.86,11.60,97.60,0.00,88230,0.00
2018-07-16 05:00:00,0.86,10.80,97.60,0.00,88190,0.00
2018-07-16 06:00:00,0.86,10.50,97.60,2.78,88170,0.00
2018-07-16 07:00:00,0.65,11.40,95.90,83.33,88160,0.00
2018-07-16 08:00:00,0.97,15.80,81.70,352.78,88180,0.00
2018-07-16 09:00:00,1.18,17.50,76.70,552.78,88180,0.00
2018-07-16 10:00:00,1.18,17.80,74.60,725.00,88160,0.00
2018-07-16 11:00:00,1.29,18.30,72.50,836.11,88140,0.00
2018-07-16 12:00:00,2.26,19.20,70.50,880.56,88090,0.00
2018-07-16 13:00:00,2.47,19.90,68.90,616.67,88030,0.00
2018-07-16 14:00:00,0.97,20.50,66.90,394.44,87990,0.00
2018-07-16 15:00:00,0.75,20.50,69.70,286.11,87980,0.00
2018-07-16 16:00:00,3.01,20.00,71.80,225.00,87950,0.00
2018-07-16 17:00:00,1.29,18.90,77.20,77.78,87900,0.00
2018-07-16 18:00:00,1.08,17.90,81.80,72.22,87890,0.00
2018-07-16 19:00:00,0.86,17.20,85.90,33.33,87880,0.00
2018-07-16 20:00:00,0.75,16.20,89.80,8.33,87900,0.00
2018-07-16 21:00:00,0.86,15.00,92.50,0.00,87920,0.00
2018-07-16 22:00:00,0.86,13.70,93.20,0.00,87920,0.00
2018-07-16 23:00:00,1.08,12.60,94.10,0.00,87940,0.00
2018-07-17 00:00:00,0.97,12.10,94.20,0.00,87940,0.00
2018-07-17 01:00:00,1.08,11.50,94.60,0.00,87930,0.00
2018-07-17 02:00:00,1.08,11.40,95.10,0.00,87930,0.00
2018-07-17 03:00:00,0.86,10.90,94.30,0.00,87940,0.00
2018-07-17 04:00:00,1.08,10.40,94.80,0.00,87920,0.00
2018-07-17 05:00:00,1.18,10.20,94.70,0.00,87900,0.00
2018-07-17 06:00:00,1.08,9.70,92.20,2.78,87940,0.00
2018-07-17 07:00:00,0.86,10.50,86.90,86.11,87960,0.00
2018-07-17 08:00:00,0.86,16.80,64.40,361.11,88060,0.00
2018-07-17 09:00:00,0.75,18.80,60.80,544.44,88120,0.00
2018-07-17 10:00:00,1.08,20.80,46.80,713.89,88130,0.00
2018-07-17 11:00:00,1.40,21.10,43.80,758.33,88140,0.00
2018-07-17 12:00:00,1.72,20.80,46.90,469.44,88180,0.00
2018-07-17 13:00:00,3.12,21.50,41.80,636.11,88190,0.00
2018-07-17 14:00:00,1.18,20.60,52.90,436.11,88190,0.00
2018-07-17 15:00:00,0.75,21.20,53.60,475.00,88190,0.00
2018-07-17 16:00:00,1.40,23.00,39.20,533.33,88180,0.00
2018-07-17 17:00:00,1.18,20.60,55.70,233.33,88190,0.00
2018-07-17 18:00:00,0.97,17.90,73.90,77.78,88180,0.00
2018-07-17 19:00:00,0.97,16.60,80.20,38.89,88200,0.00
2018-07-17 20:00:00,0.86,16.00,78.40,0.00,88260,0.00
2018-07-17 21:00:00,1.08,14.40,76.50,0.00,88320,0.00
2018-07-17 22:00:00,1.18,13.00,77.30,0.00,88370,0.00
2018-07-17 23:00:00,1.18,12.20,78.70,0.00,88380,0.00
2018-07-18 00:00:00,1.18,11.80,77.50,0.00,88390,0.00
2018-07-18 01:00:00,1.18,11.20,77.50,0.00,88380,0.00
2018-07-18 02:00:00,1.08,10.80,79.00,0.00,88370,0.00
2018-07-18 03:00:00,1.29,10.30,80.50,0.00,88360,0.00
2018-07-18 04:00:00,1.18,10.10,80.80,0.00,88350,0.00
2018-07-18 05:00:00,1.18,10.10,80.40,0.00,88350,0.00
2018-07-18 06:00:00,1.29,10.00,81.60,5.56,88360,0.00
2018-07-18 07:00:00,0.65,11.10,80.60,80.56,88350,0.00
2018-07-18 08:00:00,0.54,17.40,60.90,355.56,88410,0.00
2018-07-18 09:00:00,0.75,20.10,51.50,533.33,88480,0.00
2018-07-18 10:00:00,1.29,20.80,46.10,697.22,88470,0.00
2018-07-18 11:00:00,2.69,20.80,42.20,850.00,88450,0.00
2018-07-18 12:00:00,3.23,21.50,38.60,783.33,88430,0.00
2018-07-18 13:00:00,2.58,22.30,36.10,900.00,88400,0.00
2018-07-18 14:00:00,1.29,21.90,46.20,400.00,88370,0.00
2018-07-18 15:00:00,0.75,22.20,50.40,430.56,88340,0.00
2018-07-18 16:00:00,0.75,20.30,68.50,208.33,88310,0.00
2018-07-18 17:00:00,0.65,21.00,66.30,313.89,88280,0.00
2018-07-18 18:00:00,0.97,20.00,68.30,113.89,88240,0.00
2018-07-18 19:00:00,1.18,18.00,74.50,22.22,88230,0.00
2018-07-18 20:00:00,1.18,16.20,76.00,2.78,88230,0.00
2018-07-18 21:00:00,0.97,15.00,78.80,0.00,88250,0.00
2018-07-18 22:00:00,1.08,14.20,81.10,0.00,88290,0.00
2018-07-18 23:00:00,1.08,13.50,82.00,0.00,88310,0.00
2018-07-19 00:00:00,1.18,13.10,81.60,0.00,88330,0.00
2018-07-19 01:00:00,1.18,12.70,82.20,0.00,88320,0.00
2018-07-19 02:00:00,1.29,12.50,82.80,0.00,88340,0.00
2018-07-19 03:00:00,1.29,12.20,83.80,0.00,88320,0.00
2018-07-19 04:00:00,1.29,11.90,85.20,0.00,88310,0.00
2018-07-19 05:00:00,1.29,11.80,85.50,0.00,88290,0.00
2018-07-19 06:00:00,1.18,11.80,85.80,5.56,88290,0.00
2018-07-19 07:00:00,0.43,12.60,85.70,72.22,88290,0.00
2018-07-19 08:00:00,0.22,18.80,67.40,344.44,88320,0.00
2018-07-19 09:00:00,0.75,20.80,60.00,522.22,88360,0.00
2018-07-19 10:00:00,1.08,22.00,46.00,691.67,88360,0.00
2018-07-19 11:00:00,2.47,22.10,42.40,836.11,88350,0.00
2018-07-19 12:00:00,3.44,22.90,39.40,947.22,88330,0.00
2018-07-19 13:00:00,3.44,23.60,40.10,927.78,88290,0.00
2018-07-19 14:00:00,2.15,23.00,49.50,330.56,88280,0.00
2018-07-19 15:00:00,1.18,19.90,71.80,94.44,88280,0.00
2018-07-19 16:00:00,1.08,19.00,80.80,150.00,88240,0.00
2018-07-19 17:00:00,0.97,20.20,74.80,297.22,88200,0.00
2018-07-19 18:00:00,1.29,19.80,73.30,72.22,88170,0.00
2018-07-19 19:00:00,1.18,17.90,79.90,13.89,88180,0.00
2018-07-19 20:00:00,0.75,17.10,81.50,0.00,88200,0.00
2018-07-19 21:00:00,1.08,16.00,91.20,0.00,88250,0.20
2018-07-19 22:00:00,0.97,15.30,91.40,0.00,88300,0.00
2018-07-19 23:00:00,1.08,14.70,89.10,0.00,88290,0.00
2018-07-20 00:00:00,0.97,14.20,87.10,0.00,88300,0.00
2018-07-20 01:00:00,0.97,13.90,87.20,0.00,88300,0.00
2018-07-20 02:00:00,1.18,13.20,87.10,0.00,88310,0.00
2018-07-20 03:00:00,1.18,12.70,88.00,0.00,88280,0.00
2018-07-20 04:00:00,1.08,12.50,88.60,0.00,88270,0.00
2018-07-20 05:00:00,1.29,12.40,88.60,0.00,88260,0.00
2018-07-20 06:00:00,1.08,12.60,87.80,11.11,88240,0.00
2018-07-20 07:00:00,0.43,13.90,86.50,61.11,88250,0.00
2018-07-20 08:00:00,0.65,18.00,76.10,297.22,88260,0.00
2018-07-20 09:00:00,0.75,18.70,74.60,244.44,88300,0.00
2018-07-20 10:00:00,0.86,19.50,69.90,441.67,88280,0.00
2018-07-20 11:00:00,1.61,20.80,67.20,336.11,88290,0.00
2018-07-20 12:00:00,2.04,16.50,85.90,94.44,88360,7.00
2018-07-20 13:00:00,1.18,17.10,88.10,836.11,88280,0.00
2018-07-20 14:00:00,0.86,20.50,74.90,911.11,88200,0.00
2018-07-20 15:00:00,2.58,21.20,67.90,708.33,88200,0.00
2018-07-20 16:00:00,3.23,21.20,64.40,597.22,88170,0.00
2018-07-20 17:00:00,1.94,21.10,65.40,286.11,88200,0.00
2018-07-20 18:00:00,0.97,18.30,83.30,27.78,88250,2.40
2018-07-20 19:00:00,0.65,16.00,95.70,11.11,88270,0.00
2018-07-20 20:00:00,0.65,15.30,96.00,0.00,88220,0.20
2018-07-20 21:00:00,0.65,14.90,97.00,0.00,88270,0.40
2018-07-20 22:00:00,0.86,14.60,96.70,0.00,88270,1.00
2018-07-20 23:00:00,0.97,14.20,96.50,0.00,88280,1.00
2018-07-21 00:00:00,0.86,13.80,96.80,0.00,88260,1.60
2018-07-21 01:00:00,0.86,13.70,97.20,0.00,88240,4.60
2018-07-21 02:00:00,1.18,13.50,97.50,0.00,88140,5.20
2018-07-21 03:00:00,0.86,13.20,97.80,0.00,88070,0.60
2018-07-21 04:00:00,1.18,12.80,97.50,0.00,88100,9.40
2018-07-21 05:00:00,0.75,12.50,97.80,0.00,88070,5.00
2018-07-21 06:00:00,0.86,12.20,98.10,2.78,88010,0.00
2018-07-21 07:00:00,0.75,12.30,97.70,58.33,88010,0.00
2018-07-21 08:00:00,0.54,13.30,94.40,133.33,88040,0.00
2018-07-21 09:00:00,1.51,14.80,85.80,380.56,88050,0.00
2018-07-21 10:00:00,0.65,15.40,84.80,230.56,88060,0.20
2018-07-21 11:00:00,1.18,15.50,84.50,272.22,88060,0.00
2018-07-21 12:00:00,0.54,15.90,84.70,222.22,88060,0.00
2018-07-21 13:00:00,0.65,16.40,85.40,194.44,88050,0.00
2018-07-21 14:00:00,0.32,16.00,89.50,133.33,88050,1.40
2018-07-21 15:00:00,0.65,15.30,93.50,94.44,88040,1.20
2018-07-21 16:00:00,0.54,15.00,93.40,113.89,88000,0.20
2018-07-21 17:00:00,1.83,15.30,90.50,161.11,87980,0.00
2018-07-21 18:00:00,0.54,14.90,93.00,47.22,87940,0.20
2018-07-21 19:00:00,0.32,14.90,95.40,41.67,87950,0.00
2018-07-21 20:00:00,0.86,14.50,96.40,8.33,87970,0.00
2018-07-21 21:00:00,0.65,13.30,97.30,0.00,87960,0.00
2018-07-21 22:00:00,0.54,12.90,97.10,0.00,87990,0.00
2018-07-21 23:00:00,0.65,12.30,97.40,0.00,87970,0.00
2018-07-22 00:00:00,0.65,12.40,97.30,0.00,87990,0.00
2018-07-22 01:00:00,0.86,12.30,97.40,0.00,87990,0.00
2018-07-22 02:00:00,0.65,12.30,97.40,0.00,87940,0.00
2018-07-22 03:00:00,0.86,11.90,97.50,0.00,87910,0.00
2018-07-22 04:00:00,0.86,11.20,97.60,0.00,87880,0.00
2018-07-22 05:00:00,0.86,10.50,97.70,0.00,87880,0.00
2018-07-22 06:00:00,0.75,10.60,97.50,2.78,87890,0.00
2018-07-22 07:00:00,0.75,10.90,97.10,41.67,87900,0.00
2018-07-22 08:00:00,0.86,15.40,83.20,355.56,87910,0.00
2018-07-22 09:00:00,1.18,18.00,73.50,544.44,87970,0.00
2018-07-22 10:00:00,1.18,18.10,72.60,627.78,87970,0.00
2018-07-22 11:00:00,1.40,19.70,59.60,847.22,87960,0.00
2018-07-22 12:00:00,3.66,20.00,56.10,988.89,87960,0.00
2018-07-22 13:00:00,2.58,19.50,61.90,302.78,87960,0.20
